Claims_Amount,Claims_Count,Purchase_Date,Purchase_Price,Sale_Flag,Premium,Plan_Flag,Age,Price_Diff,Cover_Start_Date,Plan_Count,PriceTest,Account,Category
0.0,0,2021-12-08,169.0,0,35.16,0,2.0,-0.2329842931937174,2021-12-10,0,1,23,18
419.18,5,2021-08-18,500.0,1,35.76,1,92.0,-0.278450363196126,2021-11-18,1,1,8,9
0.0,0,2021-11-16,299.44,0,67.56,0,0.0,0.2029914529914531,2021-11-16,0,1,14,21
0.0,0,2021-11-04,344.99,0,27.12,0,33.0,-0.2915360501567398,2021-12-07,0,1,7,15
0.0,0,2021-10-24,839.0,0,60.6,0,1.0,0.01,2021-10-25,0,1,20,21
0.0,0,2021-10-14,260.0,0,54.48,0,0.0,-0.0299145299145299,2021-10-14,0,1,15,21
0.0,0,2021-10-22,239.99,0,29.64,0,1.0,0.1650943396226414,2021-10-23,0,1,0,12
254.7,2,2021-12-03,184.99,0,47.88,1,3.0,0.0583554376657825,2021-12-06,5,1,6,4
0.0,0,2021-09-10,499.0,0,35.52,0,33.0,-0.100303951367781,2021-10-13,0,1,14,1
0.0,0,2021-10-29,300.0,1,46.44,0,18.0,0.2524271844660194,2021-11-16,0,1,9,15
0.0,0,2021-10-22,449.99,0,36.96,0,21.0,-0.1468144044321329,2021-11-12,0,1,29,15
70.0,1,2021-10-22,309.1,0,60.84,1,0.0,-0.0058823529411764,2021-10-22,1,1,2,21
0.0,0,2021-12-01,239.99,0,59.04,0,1.0,-0.1292035398230088,2021-12-02,0,1,6,21
0.0,0,2021-11-29,600.0,0,28.68,0,0.0,-0.2507836990595612,2021-11-29,0,1,5,15
0.0,0,2021-12-13,216.67,1,53.16,1,1.0,0.0160550458715595,2021-12-14,3,1,2,21
163.92,2,2021-11-18,229.0,1,50.28,1,4.0,0.2735562310030397,2021-11-22,1,1,14,15
0.0,0,2021-09-08,602.0,1,37.8,0,55.0,-0.2202970297029703,2021-11-02,0,1,13,9
167.16,2,2021-11-04,269.0,0,49.8,1,1.0,0.1690140845070421,2021-11-05,2,1,6,9
0.0,0,2019-11-30,280.0,0,30.0,0,727.0,-0.1909385113268608,2021-11-26,0,1,29,15
0.0,0,2021-11-29,569.47,0,45.12,0,2.0,0.1428571428571428,2021-12-01,0,1,14,1
0.0,0,2021-06-18,450.0,0,43.68,0,139.0,0.0083102493074792,2021-11-04,0,1,0,3
0.0,0,2021-10-15,545.0,1,48.0,0,0.0,-0.0099009900990098,2021-10-15,0,1,14,9
0.0,0,2021-11-26,200.0,1,39.12,0,18.0,0.2164179104477612,2021-12-14,0,1,8,8
0.0,0,2021-10-29,829.0,0,47.4,0,4.0,0.0941828254847645,2021-11-02,0,1,0,9
0.0,0,2021-11-09,340.0,0,44.16,0,2.0,0.0193905817174514,2021-11-11,0,1,14,3
0.0,0,2021-12-03,300.0,0,39.48,0,0.0,-0.0030303030303031,2021-12-03,0,1,8,7
0.0,0,2021-11-21,249.99,0,40.92,0,10.0,0.0364741641337387,2021-12-01,0,1,2,3
0.0,0,2021-10-28,220.0,0,33.72,0,32.0,-0.1458966565349543,2021-11-29,0,1,2,4
0.0,0,2021-10-29,300.0,0,51.12,0,14.0,-0.0897435897435897,2021-11-12,0,1,14,21
0.0,0,2021-10-15,400.0,1,32.52,1,10.0,-0.2493074792243766,2021-10-25,2,1,18,1
0.0,0,2021-10-24,206.95,0,36.36,1,1.0,0.0938628158844764,2021-10-25,2,1,2,7
373.23,3,2021-10-21,300.0,1,49.32,1,19.0,0.2492401215805473,2021-11-09,1,1,5,9
171.28,2,2021-11-20,55.19,0,41.04,1,0.0,0.0395136778115502,2021-11-20,1,1,14,14
0.0,0,2021-11-29,134.0,0,40.68,0,0.0,0.1452702702702701,2021-11-29,0,1,6,18
0.0,0,2021-10-12,386.38,0,55.68,0,0.0,-0.072,2021-10-12,0,1,14,21
0.0,0,2021-12-06,269.99,1,41.04,0,0.0,-0.1534653465346534,2021-12-06,0,1,7,9
0.0,0,2021-08-31,525.3,1,21.96,1,39.0,-0.2823529411764706,2021-10-09,1,1,22,12
0.0,0,2021-10-19,300.0,0,69.36,0,0.0,0.209205020920502,2021-10-19,0,1,29,21
0.0,0,2021-12-03,250.0,0,45.96,0,4.0,-0.1816239316239316,2021-12-07,0,1,13,21
0.0,0,2021-07-11,224.99,0,36.24,0,144.0,-0.0820668693009117,2021-12-02,0,1,2,4
0.0,0,2021-10-08,440.0,0,44.4,0,4.0,-0.0585241730279897,2021-10-12,0,1,2,9
338.94,4,2021-10-20,299.99,0,51.24,0,0.0,-0.0876068376068375,2021-10-20,0,1,15,21
0.0,0,2020-10-17,349.0,1,40.2,0,381.0,-0.1707920792079206,2021-11-02,0,1,13,9
0.0,0,2021-01-19,300.0,0,43.2,0,273.0,0.0942249240121582,2021-10-19,0,1,16,1
0.0,0,2021-10-25,1161.29,0,43.44,0,14.0,-0.1901565995525727,2021-11-08,0,1,3,1
0.0,0,2021-11-01,300.0,0,39.6,0,4.0,0.1913357400722021,2021-11-05,0,1,29,2
0.0,0,2021-11-26,343.0,0,31.2,1,1.0,-0.1585760517799352,2021-11-27,1,1,0,15
0.0,0,2021-05-25,300.0,0,36.0,0,61.0,-0.0595611285266457,2021-10-23,0,1,2,3
180.0,2,2021-11-16,251.68,0,29.64,0,17.0,-0.249240121580547,2021-12-03,0,1,14,15
0.0,0,2021-11-23,820.0,0,73.56,0,14.0,-0.11671469740634,2021-12-07,0,1,19,18
188.98,2,2021-11-09,300.0,0,35.88,1,0.0,-0.0911854103343463,2021-11-09,1,1,14,1
0.0,0,2021-11-19,300.0,0,34.56,0,12.0,-0.0303030303030302,2021-12-01,0,1,29,15
54.17,1,2021-10-06,255.0,0,53.04,1,12.0,-0.0555555555555555,2021-10-18,2,1,15,21
0.0,0,2021-06-30,106.0,0,40.68,0,139.0,0.0272727272727272,2021-11-16,0,1,8,7
0.0,0,2021-10-28,899.0,0,105.96,0,1.0,0.2723342939481267,2021-10-29,0,1,19,18
300.45,4,2021-09-07,240.0,0,45.72,1,2.0,0.1580547112462006,2021-11-08,1,1,2,3
0.0,0,2021-10-19,237.0,0,46.44,0,48.0,0.1025641025641025,2021-12-06,0,1,8,3
0.0,0,2021-10-09,360.0,1,44.4,1,5.0,0.0249307479224376,2021-10-14,1,1,2,1
0.0,0,2021-10-09,293.28,0,46.08,0,19.0,0.094017094017094,2021-10-28,0,1,2,9
0.0,0,2021-11-30,571.61,0,39.48,0,0.0,-0.1856435643564356,2021-11-30,0,1,14,9
0.0,0,2021-12-10,649.0,0,30.84,0,1.0,-0.2880886426592798,2021-12-11,0,1,29,1
0.0,0,2021-05-12,119.0,0,25.2,1,149.0,-0.2418772563176896,2021-10-08,1,1,14,12
162.51,3,2021-10-25,329.0,0,29.64,1,0.0,-0.2962962962962962,2021-10-25,1,1,2,9
0.0,0,2021-12-14,250.0,0,39.6,0,0.0,-0.1383812010443864,2021-12-14,0,1,15,4
0.0,0,2021-08-23,118.27,0,32.16,0,64.0,0.076305220883534,2021-10-26,0,1,8,2
0.0,0,2021-10-01,300.0,0,32.4,0,7.0,-0.2520775623268698,2021-10-08,0,1,29,3
0.0,0,2021-11-29,939.94,1,90.96,1,1.0,0.0922190201729105,2021-11-30,2,1,19,18
0.0,0,2021-11-09,299.0,0,45.84,0,0.0,-0.2509803921568627,2021-11-09,0,1,2,21
0.0,0,2021-11-23,300.0,0,55.56,0,7.0,0.1460396039603961,2021-11-30,0,1,7,9
0.0,0,2021-11-22,376.05,0,31.2,0,0.0,-0.2097264437689969,2021-11-22,0,1,14,15
0.0,0,2021-10-20,147.05,0,39.24,0,47.0,0.1805054151624548,2021-12-06,0,1,2,7
0.0,0,2021-07-31,400.0,0,38.4,0,101.0,-0.2079207920792079,2021-11-09,0,1,15,9
0.0,0,2021-11-28,399.0,0,59.88,0,1.0,0.116331096196868,2021-11-29,0,1,19,21
0.0,0,2021-10-29,300.0,1,28.08,0,32.0,-0.2887537993920973,2021-11-30,0,1,15,15
0.0,0,2021-10-18,300.0,0,35.4,0,10.0,-0.2698019801980197,2021-10-28,0,1,7,9
0.0,0,2021-10-09,431.56,0,41.64,0,2.0,-0.1170483460559795,2021-10-11,0,1,2,9
0.0,0,2021-10-13,300.0,0,43.32,0,20.0,0.0284900284900285,2021-11-02,0,1,29,2
255.68,3,2021-12-03,200.0,0,30.84,1,0.0,-0.0722021660649819,2021-11-20,3,1,14,12
254.63,3,2021-10-01,300.0,0,49.92,1,55.0,0.1523545706371191,2021-11-25,2,1,0,3
0.0,0,2021-10-29,349.99,1,42.36,1,3.0,0.0056980056980057,2021-11-01,1,1,15,15
0.0,0,2021-11-19,300.0,0,41.76,0,21.0,0.2125435540069686,2021-12-10,0,1,2,15
0.0,0,2021-12-07,339.99,1,49.68,0,0.0,0.2583586626139819,2021-12-07,0,1,15,1
0.0,0,2021-10-15,180.0,0,29.88,0,7.0,0.0163265306122449,2021-10-22,0,1,2,8
0.0,0,2021-11-19,949.0,0,59.76,0,4.0,-0.1324041811846689,2021-11-23,0,1,19,9
82.13,1,2020-11-03,99.0,1,47.52,0,356.0,0.0969529085872576,2021-10-25,0,1,14,9
0.0,0,2021-10-01,180.0,0,24.12,0,38.0,-0.2117647058823529,2021-11-08,0,1,2,15
0.0,0,2021-09-09,300.0,0,40.56,0,72.0,0.027355623100304,2021-11-20,0,1,29,14
0.0,0,2019-08-19,569.99,1,51.0,0,787.0,0.2917933130699089,2021-10-14,0,1,0,15
0.0,0,2021-10-04,199.0,0,42.0,0,4.0,0.1784511784511784,2021-10-08,0,1,30,1
0.0,0,2021-10-01,660.0,0,35.76,0,24.0,-0.0355987055016181,2021-10-25,0,1,25,14
0.0,0,2021-11-26,206.95,0,32.4,0,0.0,-0.0252707581227437,2021-11-26,0,1,2,7
0.0,0,2021-11-26,508.0,0,53.52,0,3.0,0.2354570637119114,2021-11-29,0,1,29,9
0.0,0,2021-10-31,329.0,0,39.6,1,1.0,-0.0858725761772852,2021-10-13,1,1,4,4
0.0,0,2021-10-10,224.17,0,32.28,0,6.0,-0.2548476454293628,2021-10-19,0,1,8,3
0.0,0,2021-05-06,699.0,1,53.4,0,153.0,-0.1789667896678967,2021-11-10,0,1,0,20
0.0,0,2021-11-12,300.0,0,33.36,0,0.0,-0.2299168975069253,2021-11-12,0,1,15,9
0.0,0,2021-11-20,329.0,0,44.76,0,6.0,-0.1223529411764706,2021-11-26,0,1,11,21
0.0,0,2021-11-23,246.14,0,28.92,0,1.0,-0.2674772036474163,2021-11-24,0,1,2,4
0.0,0,2021-11-05,379.99,0,43.32,0,7.0,0.168284789644013,2021-11-12,0,1,4,1
0.0,0,2021-10-12,499.0,0,51.6,0,10.0,-0.1917293233082707,2021-10-22,0,1,13,20
0.0,0,2021-11-04,300.0,0,40.92,0,6.0,-0.0284900284900283,2021-11-10,0,1,29,2
0.0,0,2021-12-08,279.0,0,59.16,0,1.0,0.2872062663185377,2021-12-09,0,1,17,9
0.0,0,2021-10-07,199.0,0,31.68,0,42.0,0.2452830188679244,2021-11-18,0,1,9,12
0.0,0,2021-12-09,589.0,0,39.96,0,2.0,-0.2550335570469798,2021-12-11,0,1,29,15
0.0,0,2021-11-04,300.0,0,22.8,0,3.0,-0.2635658914728682,2021-11-07,0,1,8,2
0.0,0,2021-11-17,400.0,1,68.52,0,1.0,0.0733082706766916,2021-11-18,0,1,13,21
0.0,0,2021-11-15,500.0,0,38.76,0,16.0,-0.0527859237536657,2021-12-01,0,1,22,3
0.0,0,2021-11-30,249.99,0,50.52,0,0.0,-0.0344036697247705,2021-11-30,0,1,2,21
0.0,0,2021-03-15,272.78,0,79.44,0,245.0,0.2980392156862744,2021-11-15,0,1,2,21
0.0,0,2021-10-26,500.0,0,32.04,0,0.0,-0.188449848024316,2021-10-26,0,1,14,1
668.2,8,2021-10-05,400.39,1,32.04,1,2.0,-0.188449848024316,2021-10-20,1,1,14,1
0.0,0,2021-10-29,300.0,0,31.68,0,0.0,-0.1111111111111111,2021-11-04,0,1,29,15
0.0,0,2021-11-01,300.0,0,31.32,0,29.0,0.0235294117647058,2021-11-30,0,1,22,12
0.0,0,2021-11-03,429.0,0,36.36,0,12.0,-0.0790273556231002,2021-11-15,0,1,14,1
0.0,0,2021-10-12,272.78,0,45.0,0,1.0,-0.2647058823529412,2021-10-13,0,1,2,21
0.0,0,2021-11-10,300.0,0,41.16,0,0.0,0.005865102639296,2021-11-10,0,1,11,9
0.0,0,2021-11-16,769.0,0,38.88,0,25.0,-0.0151975683890576,2021-12-11,0,1,0,15
0.0,0,2021-10-11,409.99,0,51.24,0,8.0,0.2978723404255321,2021-10-19,0,1,15,1
0.0,0,2021-05-17,300.0,1,45.24,0,171.0,-0.2306122448979591,2021-11-04,0,1,0,21
0.0,0,2021-11-12,300.0,0,53.88,0,0.0,-0.1196078431372549,2021-11-12,0,1,2,21
1244.25,10,2021-10-19,338.39,0,58.2,1,0.0,-0.0299999999999999,2021-10-19,2,1,14,21
0.0,0,2021-11-26,300.0,0,18.0,0,2.0,-0.2924528301886793,2021-11-28,0,1,9,12
168.39,2,2021-10-02,238.0,0,29.04,1,7.0,-0.1263537906137185,2021-10-09,1,1,2,14
0.0,0,2021-10-22,209.0,0,38.52,1,0.0,0.1588447653429603,2021-10-22,5,1,2,7
0.0,0,2021-10-08,224.86,0,27.72,0,3.0,-0.0571428571428571,2021-10-11,0,1,4,8
0.0,0,2021-11-22,328.19,0,30.48,0,7.0,-0.2963988919667589,2021-11-29,0,1,4,4
0.0,0,2021-10-12,324.41,0,38.04,0,7.0,0.1045296167247387,2021-10-19,0,1,14,8
0.0,0,2021-10-17,350.0,0,30.6,0,10.0,-0.2936288088642659,2021-10-27,0,1,18,1
0.0,0,2021-10-20,459.0,0,74.52,0,1.0,0.1457564575645754,2021-10-21,0,1,14,20
0.0,0,2021-09-15,400.0,0,42.12,0,24.0,-0.0738786279683377,2021-10-09,0,1,8,9
0.0,0,2021-10-06,350.0,0,43.92,0,14.0,0.0427350427350428,2021-10-20,0,1,21,17
0.0,0,2021-05-16,600.0,0,69.6,0,184.0,-0.0614886731391586,2021-11-16,0,1,24,18
132.13,2,2021-11-15,190.0,1,39.24,1,22.0,0.1805054151624548,2021-12-07,2,1,14,12
0.0,0,2021-10-15,300.0,0,62.88,0,11.0,-0.033210332103321,2021-10-26,0,1,0,20
0.0,0,2021-11-29,549.99,1,36.36,1,1.0,-0.0194174757281553,2021-11-30,1,1,4,7
0.0,0,2021-11-15,419.0,0,36.6,0,1.0,0.055363321799308,2021-11-16,0,1,8,12
0.0,0,2021-08-31,300.0,0,41.4,0,42.0,-0.0443213296398892,2021-10-12,0,1,15,9
206.76,3,2021-10-29,393.0,0,31.56,1,7.0,-0.2507122507122507,2021-11-05,2,1,14,15
0.0,0,2021-10-12,350.0,1,65.88,1,14.0,0.2281879194630871,2021-10-26,1,1,3,15
0.0,0,2021-12-11,300.0,0,40.8,0,0.0,-0.1348600508905852,2021-12-11,0,1,14,4
0.0,0,2021-09-24,300.0,0,30.48,0,17.0,-0.1211072664359861,2021-10-11,0,1,8,14
0.0,0,2021-11-10,369.99,0,31.56,0,1.0,-0.1755485893416928,2021-11-11,0,1,2,7
261.65,3,2021-11-25,281.99,0,49.32,0,0.0,-0.0329411764705882,2021-11-25,0,1,4,21
80.68,1,2021-10-31,249.0,0,36.12,1,1.0,-0.2340966921119593,2021-11-01,1,1,15,4
0.0,0,2021-10-01,409.99,0,39.84,0,41.0,-0.0803324099722991,2021-11-11,0,1,0,3
0.0,0,2021-10-29,300.0,1,53.4,1,28.0,-0.2109929078014184,2021-11-26,2,1,2,20
0.0,0,2021-11-26,332.0,0,77.76,0,0.0,0.2960000000000001,2021-11-26,0,1,14,21
0.0,0,2021-11-01,300.0,0,38.76,0,16.0,-0.0182370820668692,2021-11-17,0,1,22,9
0.0,0,2021-11-23,299.0,0,38.88,0,0.0,-0.2135922330097086,2021-11-23,0,1,19,18
0.0,0,2021-05-31,360.0,0,76.92,0,184.0,0.282,2021-12-01,0,1,14,21
0.0,0,2021-08-17,300.0,0,27.96,0,63.0,0.0448430493273542,2021-10-19,0,1,5,2
0.0,0,2021-11-02,349.0,0,62.4,0,6.0,0.2235294117647058,2021-11-11,0,1,2,21
0.0,0,2021-06-01,201.0,0,56.4,0,153.0,0.0042735042735043,2021-12-02,0,1,14,21
0.0,0,2021-09-23,794.0,0,43.44,0,53.0,0.134796238244514,2021-11-15,0,1,22,15
168.39,2,2021-12-01,149.0,0,27.96,0,0.0,-0.1588447653429603,2021-12-01,0,1,2,7
0.0,0,2021-11-02,193.0,0,39.84,0,1.0,0.1178451178451179,2021-11-03,0,1,2,1
0.0,0,2021-10-11,300.0,0,30.72,0,0.0,-0.0758122743682311,2021-10-11,0,1,14,12
0.0,0,2021-11-08,299.0,1,27.0,0,22.0,-0.2160278745644598,2021-11-30,0,1,29,12
0.0,0,2021-10-29,559.99,0,38.16,0,4.0,-0.033434650455927,2021-11-02,0,1,9,15
4496.55,31,2021-01-13,292.0,1,62.16,0,286.0,0.2572815533980582,2021-10-26,0,1,19,18
0.0,0,2021-11-20,208.6,0,58.68,0,0.0,0.2767624020887728,2021-11-20,0,1,15,4
0.0,0,2021-09-15,559.99,0,60.12,0,83.0,-0.0582706766917294,2021-12-07,0,1,13,21
0.0,0,2021-10-30,300.0,1,50.4,0,2.0,0.0120481927710843,2021-11-01,0,1,29,9
108.34,2,2021-12-02,189.0,0,50.88,1,0.0,0.1070496083550914,2021-12-02,1,1,15,4
0.0,0,2021-11-11,546.22,0,37.92,0,4.0,-0.2930648769574944,2021-11-15,0,1,19,21
0.0,0,2021-08-31,389.99,1,28.32,0,51.0,-0.148014440433213,2021-10-21,0,1,0,12
0.0,0,2021-12-05,577.46,1,46.8,0,2.0,0.1854103343465045,2021-12-07,0,1,14,1
0.0,0,2020-10-30,599.0,0,69.72,0,343.0,0.0157342657342657,2021-10-08,0,1,19,18
435.33,1,2021-10-08,350.0,1,41.64,1,0.0,-0.1598062953995157,2021-10-08,3,1,8,9
0.0,0,2019-07-31,872.0,1,69.6,0,812.0,0.0701107011070108,2021-10-20,0,1,5,20
0.0,0,2020-12-20,329.0,0,47.4,0,300.0,0.1253561253561254,2021-10-16,0,1,2,9
0.0,0,2021-10-12,589.0,0,44.64,0,2.0,-0.0792079207920791,2021-10-14,0,1,13,9
0.0,0,2021-10-08,299.0,0,50.52,0,0.0,-0.1004273504273503,2021-10-08,0,1,14,21
0.0,0,2021-11-13,700.0,0,26.16,0,30.0,-0.0224215246636771,2021-12-13,0,1,22,2
0.0,0,2021-12-04,189.0,0,36.12,0,2.0,-0.0564263322884013,2021-12-06,0,1,4,4
0.0,0,2021-10-30,794.0,0,37.68,0,29.0,-0.0156739811912226,2021-11-28,0,1,22,15
0.0,0,2021-10-28,329.0,0,46.56,0,0.0,0.1793313069908816,2021-10-28,0,1,2,3
0.0,0,2021-11-06,280.0,1,30.6,1,0.0,-0.2249240121580546,2021-11-06,1,1,14,15
0.0,0,2021-09-17,300.0,1,68.88,0,21.0,0.2264957264957265,2021-10-11,0,1,14,21
0.0,0,2021-11-09,229.0,0,37.92,0,0.0,-0.03951367781155,2021-11-09,0,1,2,4
0.0,0,2021-11-06,364.57,0,46.44,0,14.0,0.2524271844660194,2021-11-20,0,1,2,8
0.0,0,2021-12-03,300.0,0,18.96,0,5.0,-0.2547169811320755,2021-12-08,0,1,0,12
0.0,0,2021-12-10,300.0,0,22.2,0,1.0,-0.1273584905660378,2021-12-11,0,1,29,12
0.0,0,2021-09-23,300.0,1,53.4,0,28.0,-0.2123893805309734,2021-10-21,0,1,6,21
0.0,0,2021-11-30,179.99,0,58.44,0,0.0,0.0405982905982906,2021-11-30,0,1,15,21
0.0,0,2021-09-19,300.0,1,50.16,0,29.0,0.270516717325228,2021-10-18,0,1,14,15
307.62,4,2021-09-12,1033.18,0,84.6,1,31.0,0.086286594761171,2021-10-16,3,1,2,9
0.0,0,2021-12-09,300.0,0,43.92,0,0.0,-0.2179487179487178,2021-12-09,0,1,14,21
0.0,0,2021-10-31,115.0,0,42.0,0,2.0,0.1705685618729096,2021-11-02,0,1,8,14
0.0,0,2021-08-23,345.96,1,52.68,0,49.0,-0.122,2021-10-11,0,1,14,21
0.0,0,2021-02-12,300.0,1,51.96,0,248.0,0.1994459833795014,2021-10-18,0,1,0,9
0.0,0,2021-09-30,300.0,0,63.96,0,15.0,0.2843373493975905,2021-10-15,0,1,29,3
225.88,2,2021-02-28,300.0,1,42.0,1,281.0,-0.2521367521367521,2021-12-06,1,1,14,21
170.06,2,2021-11-11,294.0,0,47.64,1,0.0,0.1310541310541311,2021-11-11,3,1,2,9
0.0,0,2021-10-28,299.0,0,33.72,0,43.0,0.0144404332129962,2021-12-10,0,1,26,12
0.0,0,2021-09-24,300.0,0,44.04,0,20.0,-0.2158119658119657,2021-10-14,0,1,15,21
0.0,0,2021-10-20,600.0,0,62.64,0,8.0,0.1625835189309576,2021-10-28,0,1,10,6
0.0,0,2021-10-28,300.0,1,43.68,1,0.0,-0.2222222222222221,2021-10-28,1,1,7,21
0.0,0,2021-11-22,350.0,0,58.08,1,9.0,-0.032,2021-12-01,2,1,14,21
0.0,0,2021-10-30,190.24,0,28.44,0,0.0,-0.1444043321299639,2021-10-30,0,1,2,7
0.0,0,2021-11-05,300.0,0,20.76,0,4.0,-0.1839622641509433,2021-11-09,0,1,0,12
0.0,0,2021-11-16,250.0,0,53.64,0,6.0,0.2382271468144045,2021-11-22,0,1,15,3
0.0,0,2021-11-10,359.0,0,48.96,0,7.0,0.2401215805471125,2021-11-17,0,1,14,1
0.0,0,2021-09-30,300.0,0,30.0,0,20.0,0.1792452830188678,2021-10-20,0,1,9,12
190.72,2,2021-10-25,338.0,0,39.24,1,0.0,-0.0683760683760682,2021-10-25,1,1,2,9
0.0,0,2021-10-05,329.0,0,42.12,0,20.0,-0.1741176470588235,2021-10-25,0,1,2,21
0.0,0,2021-12-10,259.0,0,39.72,0,0.0,0.0711974110032362,2021-12-10,0,1,14,7
0.0,0,2021-10-07,739.0,0,31.44,0,1.0,-0.2036474164133737,2021-10-08,0,1,14,1
0.0,0,2021-10-13,400.0,0,36.24,0,0.0,-0.2114882506527415,2021-10-13,0,1,15,4
0.0,0,2021-11-03,437.86,0,33.72,0,7.0,-0.1191222570532916,2021-11-10,0,1,2,7
0.0,0,2021-12-03,300.0,0,34.44,0,3.0,-0.2049861495844876,2021-12-06,0,1,29,3
0.0,0,2021-10-23,300.0,0,34.68,0,14.0,0.2350427350427351,2021-11-06,0,1,2,12
0.0,0,2021-10-07,400.0,0,45.12,0,14.0,-0.0693069306930693,2021-10-21,0,1,14,3
0.0,0,2021-10-02,279.0,1,57.36,0,19.0,0.0213675213675214,2021-10-21,0,1,14,21
0.0,0,2021-11-12,300.0,0,42.6,0,5.0,0.1952861952861953,2021-11-17,0,1,2,15
0.0,0,2021-11-18,260.0,1,62.28,0,5.0,0.108974358974359,2021-11-23,0,1,14,21
0.0,0,2021-10-05,99.99,0,28.44,0,21.0,-0.1444043321299639,2021-10-26,0,1,13,19
1108.65,6,2021-12-09,499.0,1,39.72,1,4.0,0.0376175548589341,2021-12-13,2,1,26,3
0.0,0,2021-10-29,300.0,0,35.28,0,4.0,0.2564102564102565,2021-11-02,0,1,22,8
0.0,0,2021-10-07,250.0,0,42.24,0,4.0,-0.2478632478632478,2021-10-11,0,1,13,21
0.0,0,2021-10-01,500.0,1,68.52,0,49.0,0.1284584980237153,2021-11-19,0,1,8,9
0.0,0,2021-06-24,200.0,1,35.28,0,116.0,-0.1623931623931623,2021-10-18,0,1,29,2
0.0,0,2021-11-26,300.0,0,23.4,0,6.0,-0.2960288808664261,2021-12-02,0,1,29,2
0.0,0,2021-10-01,399.0,0,43.2,0,14.0,-0.0839694656488548,2021-10-15,0,1,2,9
1081.7,10,2020-12-01,200.0,1,44.76,1,275.0,-0.0261096605744126,2021-10-29,5,1,15,4
0.0,0,2021-10-18,900.0,0,69.24,0,8.0,0.2908277404921699,2021-10-26,0,1,19,21
0.0,0,2021-10-15,502.3,0,80.4,0,46.0,0.2593984962406015,2021-11-30,0,1,2,9
0.0,0,2021-10-28,300.0,0,41.52,0,37.0,0.2490974729241877,2021-12-04,0,1,0,2
1984.72,21,2021-06-27,200.0,0,49.8,0,164.0,-0.17,2021-12-08,0,1,14,21
0.0,0,2021-10-12,300.0,0,68.64,0,33.0,0.2222222222222223,2021-11-14,0,1,13,21
0.0,0,2021-11-08,712.32,0,28.8,0,18.0,-0.2705167173252278,2021-11-26,0,1,0,15
0.0,0,2021-10-29,310.0,0,76.32,0,21.0,0.2719999999999999,2021-11-19,0,1,14,21
897.59,8,2021-10-21,450.0,1,36.6,0,7.0,-0.072948328267477,2021-10-28,0,1,14,1
0.0,0,2021-10-30,340.0,1,28.08,0,0.0,-0.2887537993920973,2021-10-30,0,1,14,1
0.0,0,2021-10-26,369.0,0,31.68,1,1.0,-0.1724137931034483,2021-10-27,2,1,2,9
0.0,0,2021-10-01,300.0,0,24.48,0,11.0,-0.0377358490566038,2021-10-12,0,1,29,12
0.0,0,2021-11-19,250.0,0,35.52,0,7.0,0.0685920577617328,2021-11-26,0,1,14,2
0.0,0,2021-10-13,199.99,1,45.24,0,0.0,0.0134408602150537,2021-10-13,0,1,26,9
0.0,0,2021-09-24,249.96,1,23.52,0,59.0,-0.2924187725631769,2021-11-22,0,1,14,12
0.0,0,2021-09-24,300.0,0,28.68,0,17.0,0.1273584905660376,2021-10-11,0,1,0,12
0.0,0,2021-10-21,324.26,0,43.08,1,8.0,-0.0055401662049861,2021-10-29,1,1,18,1
0.0,0,2021-11-07,436.1,1,32.4,0,17.0,-0.2520775623268698,2021-11-24,0,1,11,9
1578.25,10,2021-10-26,456.0,0,57.0,1,7.0,-0.1578014184397164,2021-11-09,4,1,29,20
0.0,0,2021-11-25,229.0,0,44.16,0,1.0,0.153605015673981,2021-11-26,0,1,2,7
0.0,0,2021-08-27,300.0,1,26.76,0,43.0,-0.2491582491582492,2021-10-09,0,1,29,15
0.0,0,2021-11-17,387.22,0,42.72,0,0.0,-0.0941475826972009,2021-11-17,0,1,2,9
550.28,5,2021-10-04,300.0,1,35.88,0,21.0,-0.2172774869109948,2021-10-25,0,1,23,18
0.0,0,2021-11-12,300.0,0,20.52,0,4.0,-0.1933962264150944,2021-11-16,0,1,0,12
0.0,0,2021-02-11,300.0,0,29.52,0,239.0,-0.0465116279069767,2021-10-08,0,1,8,2
0.0,0,2021-12-11,189.99,1,35.64,1,3.0,0.1511627906976744,2021-12-14,2,1,6,7
0.0,0,2021-11-18,319.0,0,43.44,0,0.0,0.002770083102493,2021-11-18,0,1,14,3
0.0,0,2021-10-21,309.1,0,50.88,0,11.0,-0.1686274509803921,2021-11-01,0,1,2,21
0.0,0,2021-12-13,213.0,1,30.36,1,0.0,-0.2310030395136777,2021-12-13,1,1,2,3
0.0,0,2021-10-22,469.0,0,22.2,0,13.0,-0.1704035874439462,2021-11-04,0,1,22,2
0.0,0,2021-11-19,237.76,0,34.08,0,10.0,0.1591836734693877,2021-11-29,0,1,2,8
0.0,0,2021-10-12,336.74,0,42.0,0,1.0,0.0971786833855799,2021-10-13,0,1,2,7
0.0,0,2021-10-04,599.0,0,53.52,0,23.0,0.2354570637119114,2021-10-27,0,1,0,3
0.0,0,2021-11-29,300.0,0,38.88,0,3.0,-0.2135922330097086,2021-12-02,0,1,19,18
0.0,0,2021-09-10,300.0,0,33.0,0,32.0,-0.1100323624595468,2021-10-12,0,1,29,15
0.0,0,2021-11-15,999.0,0,46.92,0,17.0,0.0831024930747922,2021-12-02,0,1,0,4
